"Data Source","World Development Indicators",

"Last Updated Date","2018-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Albania","ALB","Population ages 35-39, female (% of female population)","SP.POP.3539.FE.5Y","5.1638845533187","5.15300702104848","5.1553214959257","5.1617150927564","5.16056045806067","5.14799549578926","5.12017946235364","5.08148757756609","5.04892596270018","5.04663134093455","5.08545570786235","5.16666885060548","5.28088983647445","5.40410397792296","5.50116281405368","5.55308819962352","5.55771891942481","5.53159227417265","5.48657062512411","5.44102530729503","5.40749528712993","5.38628752098346","5.37270315649077","5.37843664325732","5.41865711017702","5.49971808039765","5.61739093976184","5.76940455090831","5.94588812652394","6.1352956093526","6.33121253861315","6.50738417537315","6.67803063293974","6.83551080731341","6.96736592038736","7.06060596455751","7.20180284132383","7.33446323701385","7.44544328856555","7.51401147268037","7.52451372399454","7.48479041108679","7.38141309244836","7.2358623478528","7.07296562857684","6.89883609133048","6.73539473813686","6.60656005924548","6.52167215424883","6.46367322518357","6.40130992504379","6.40390030092626","6.42676533605873","6.49523714830987","6.63545551651091","6.84731538176163","6.89301938381275","",
"Albania","ALB","Population ages 30-34, male (% of male population)","SP.POP.3034.MA.5Y","6.64278581919341","6.68127608928339","6.63894338525859","6.55773630839565","6.50177177363866","6.5043540620838","6.54720827166945","6.6389190681005","6.7464695289546","6.82144228056626","6.83801284193225","6.81999617161402","6.7553390944551","6.66113847118428","6.56137068826979","6.47081871420463","6.37777721680356","6.29338719503015","6.23073893695939","6.20713445521848","6.23235994558233","6.30911798210621","6.42874691502786","6.58125114738287","6.75219097295646","6.9298226608812","7.11465157736733","7.29908228076777","7.47770747096045","7.64826141630396","7.81096691314067","7.81776589309547","7.77512445122063","7.66387336472393","7.45364374672771","7.12448193016896","7.13116486413047","7.04542073102293","6.90038052644007","6.74021586199636","6.58077389698192","6.41923752210507","6.28442200216951","6.15549261352366","5.99864061478132","5.79031973927596","5.68829262330495","5.5648890350547","5.43449973107768","5.33089312155204","5.27262190803141","5.54527707680064","5.89208352961358","6.28124405037126","6.66621420766511","6.99588784084203","7.11292087573418","",
"Albania","ALB","Population ages 30-34, female (% of female population)","SP.POP.3034.FE.5Y","6.03209035790184","5.98042224094067","5.90814741012229","5.83910099323074","5.80792216009319","5.83112687874717","5.89643879391987","6.01346661757714","6.14806252785314","6.2500429544408","6.29307890718679","6.29798035578235","6.25330278467033","6.18071332278557","6.11152011192358","6.06366006060585","6.02283286649241","5.99989858543032","6.00406436363403","6.04742187371364","6.13583048257486","6.26949270253412","6.44267001879672","6.64248351691266","6.85064325704431","7.05360074365819","7.25039509801203","7.43597337553074","7.60837066401357","7.77022348166975","7.92427607187589","8.00354743702647","8.05837926615321","8.07200831086436","8.01681332772385","7.87627140670118","7.81953736847642","7.69727125057269","7.53477290455118","7.37063525995657","7.22095343056156","7.09456655913198","6.95798450064662","6.79628638344918","6.60007630596095","6.37387862728085","6.32374792126558","6.26800498923261","6.20239667583794","6.13697691874013","6.07628579736022","6.31100656847257","6.60904826259217","6.92850612997931","7.18155852159746","7.26977168016017","7.07773888421414","",
"Albania","ALB","Population ages 25-29, male (% of male population)","SP.POP.2529.MA.5Y","7.61507746631886","7.63814718417205","7.71031406677063","7.79624866151488","7.84732927383096","7.83977051531605","7.78201502271757","7.69048373335096","7.57549047483651","7.45207582771809","7.33209309046247","7.22621085938444","7.11497101480508","7.0219880604461","6.9774724844549","6.99630114545173","7.06007087208","7.180993368433","7.34462081075422","7.53004890882321","7.72369692029669","7.9311070626567","8.14174400035735","8.34650825704664","8.53504381945913","8.69855238597963","8.83818582753776","8.95199852487161","9.03019140879058","9.0630226499327","9.0509134334184","8.74684346465161","8.3460386855012","7.87736293856203","7.39690793019884","6.96132835131837","6.9589405051477","6.94916824803515","6.90160636610798","6.78551944385068","6.58952121732274","6.4668971375116","6.29882199201974","6.09566862869778","5.89572307601379","5.7437526230434","5.84999545741836","5.99070702427981","6.15204854748581","6.31889608697497","6.48226407165539","6.96232408496977","7.3662276342625","7.64367503467784","7.7751233516353","7.77793662979117","7.85334680505636","",
"Albania","ALB","Population ages 25-29, female (% of female population)","SP.POP.2529.FE.5Y","6.82332666936249","6.87703323720092","6.98098660878435","7.09925746534512","7.18223829975608","7.20565026281809","7.17711854991032","7.11055558821315","7.02185899544592","6.9337794704282","6.86291142722678","6.81594824439398","6.77351994104815","6.75470562012162","6.78405717744027","6.87264913173745","7.0023631732704","7.18644905062877","7.40697443518477","7.63782114359148","7.86210391734528","8.08473593007796","8.29652186999283","8.4928126724333","8.66982304676849","8.82262893146236","8.95068595236373","9.05399495662739","9.12213189543629","9.14403592503097","9.11891755137227","8.9234697016685","8.65890681962399","8.35158058404962","8.0469181024167","7.78384580518991","7.71945035014519","7.66337414015718","7.59095788636346","7.48301121046982","7.34145806069781","7.19732529070672","7.03117048964603","6.86148075469937","6.72154293767568","6.64524887113626","6.75881432596524","6.87337669434856","6.96525543377797","7.00525678519193","6.97662037700615","7.21405997790598","7.26030484321256","7.07716399731546","6.71152578581763","6.25781095097918","6.16490978357584","",
"Albania","ALB","Population ages 20-24, male (% of male population)","SP.POP.2024.MA.5Y","9.16832198063015","9.06832670263718","8.92175439184846","8.7445524876024","8.5630984280053","8.3969880135232","8.23576810923582","8.09017742785009","7.97621078570751","7.91501523861498","7.91765630220986","7.98862422450926","8.10740684869513","8.26642194289105","8.45430833068926","8.66078569217275","8.86476875065082","9.08391105716706","9.3044965724095","9.50897969547281","9.68618470097842","9.84265070418929","9.97485957095156","10.0684045692553","10.1028104200022","10.0683659340291","9.97013931784504","9.80493171301776","9.60642365226694","9.42406780329916","9.28939443794228","8.90304995727276","8.59341036144431","8.37581960256741","8.24227803641267","8.18717083193285","8.12211127111291","7.98014653869546","7.7676298325503","7.51618326894057","7.27269961321631","7.22407108055045","7.2227684773438","7.2894696393277","7.43370427332637","7.65669607929493","7.94860281300185","8.24111019097091","8.50295013793112","8.69897792564491","8.8259754167528","8.93889822265452","8.91538937009696","8.79253134604401","8.61561119293078","8.42230363576122","8.46688317972366","",
"Albania","ALB","Population ages 20-24, female (% of female population)","SP.POP.2024.FE.5Y","8.42204980719835","8.36095255443666","8.2450272212931","8.09858871223013","7.95871462203511","7.84921763250684","7.7580432677809","7.69272020931113","7.66498365781301","7.68869763117305","7.77042602768744","7.91553023850484","8.10423359853132","8.32409436522706","8.55967380074703","8.79852482482722","9.02142231611035","9.24573731663591","9.46197626078545","9.65835896575436","9.82749551749425","9.97379277860504","10.0946770181387","10.1758702209533","10.1969963631985","10.1482744719376","10.0343736961089","9.85383717808593","9.64014341167191","9.44239935293459","9.29189194254177","9.02110501296107","8.8182304562591","8.68131325166321","8.58584395397874","8.51279092986622","8.41942198153171","8.29857651359569","8.17140731473115","8.06917450176766","8.01877049015793","7.97997728286464","8.00611935993051","8.10859852839584","8.27796392856309","8.49624667463971","8.58449255919678","8.61033444153649","8.56685696833634","8.45836838646407","8.31214055894321","8.09143544503513","7.78544507012552","7.45816451378589","7.16926014926631","6.96883633497227","7.23215499871262","",
"Albania","ALB","Population ages 15-64 (% of total)","SP.POP.1564.TO.ZS","54.4345670319354","54.0684500860075","53.695003119166","53.3531896071228","53.1114513886742","53.0101654690487","52.9543558452293","53.0629766552442","53.2930955307832","53.5822824057118","53.8967766174803","54.2774751536647","54.6430897613144","55.0286361292679","55.4829140842998","56.0185283106665","56.4862908304712","57.0504378300406","57.6584559752707","58.2369551526376","58.7498913748457","59.2083438591847","59.6086739154916","59.9645609127342","60.2981397798174","60.6127886023922","60.8766109384161","61.1063980295617","61.3126969187696","61.5303215828594","61.8015062834951","61.5305588791216","61.307411280734","61.1469587090225","61.0223540443769","60.8998318492463","61.2897884632052","61.6360727193723","61.9530382352496","62.2826405133433","62.6621972664696","63.0644361659335","63.5138692201964","64.003111534697","64.506914218624","65.0104784424679","65.5245944201857","65.9537479161892","66.3168598208815","66.6197489734645","66.8606796405404","67.5208146900612","68.1105971529832","68.6455670443559","69.1030976367574","69.4364209304935","69.4436888572377","",
"Albania","ALB","Population ages 15-64, total","SP.POP.1564.TO","875743","897428","918893","940415","963513","988529","1013850","1043005","1077731","1115420","1150954","1187511","1225713","1263871","1303917","1347151","1388730","1433989","1479669","1524546","1569795","1614053","1659671","1705368","1751317","1797025","1840078","1884280","1926651","1986164","2031132","2010074","1990676","1973388","1957314","1941355","1941681","1940477","1938219","1936229","1935652","1929881","1937815","1945449","1952585","1957782","1960854","1958838","1954566","1950306","1947666","1961611","1975480","1987352","1996460","2000257","1997271","",
"Albania","ALB","Population ages 15-64, male (% of total)","SP.POP.1564.MA.ZS","55.2218674791062","54.8957119962025","54.55807636199","54.2419807518516","54.0114367119084","53.9059522589898","53.8248892044661","53.8966491033373","54.0838783053739","54.3348425497278","54.6195735611527","54.9705064319531","55.3153890912226","55.6855299483249","56.1233059036348","56.6381056189051","57.0731661139317","57.6022125297934","58.1743252344587","58.7202721779342","59.2054614913805","59.6345866949964","60.0119909098015","60.3531610226846","60.6814420982321","60.9998378336147","61.2671426879735","61.5075587871056","61.7271163466389","61.9551210948315","62.2318799360005","61.7636151091225","61.3161520233656","60.9157546001471","60.5422037839763","60.1594000656538","60.753717853969","61.265782144414","61.7091559900333","62.1314378144531","62.5794706730239","62.8882866210029","63.2542073979155","63.6691746394776","64.10150161957","64.5291993305734","64.9669568036435","65.3489950880363","65.6914506724392","66.0015338858824","66.2789286936719","67.1093819082147","67.8485460738958","68.5035493785188","69.0610344570153","69.4915598763303","69.5217380417592","",
"Albania","ALB","Population ages 15-64, male","SP.POP.1564.MA.IN","457350","469081","480658","492183","504401","517480","530523","545433","563153","582408","600556","619150","638647","658140","678593","700666","721775","744764","767942","790688","813605","835800","858580","881476","904817","928466","951368","975437","998132","1027928","1047514","1026503","1003390","980448","960143","943983","948332","955624","964101","971601","976854","973804","975386","975380","974986","974432","973866","971918","969848","968581","968732","979382","989988","999226","1006532","1010639","1009659","",
"Albania","ALB","Population ages 15-64, female (% of total)","SP.POP.1564.FE.ZS","53.5996150265614","53.1900353191869","52.7796557900105","52.410216153438","52.1566054145418","52.0600459986","52.0303265982043","52.1781413427635","52.4536418078312","52.7837913994901","53.1295738764618","53.5423799566831","53.9305194674585","54.3324581253635","54.8042166964903","55.3622002589585","55.8647308923904","56.4663238199924","57.1121559383267","57.725283694644","58.2674299404508","58.7574481404762","59.1822101041934","59.5537543544495","59.8934810245369","60.204519856976","60.465177613209","60.6838565244263","60.8766953455644","61.0841886987421","61.3497499711085","61.2896188991137","61.2988515758171","61.3788104231048","61.4960561485538","61.6177649866718","61.8151450146146","62.0028770893339","62.1970323002505","62.435690601883","62.7465860798698","63.243687955769","63.7774731062558","64.3409471199771","64.9159336709137","65.4947458656098","66.0853535734552","66.5624041583121","66.9463145683921","67.2420456183643","67.4463969553389","67.9360770283343","68.3758074375569","68.7895811065724","69.145732948445","69.3801049681275","69.3641742189285","",
"Albania","ALB","Population ages 15-64, female","SP.POP.1564.FE.IN","418396","428342","438238","448232","459112","471051","483324","497571","514577","533015","550398","568364","587071","605734","625324","646485","666956","689230","711729","733860","756189","778255","801089","823885","846496","868560","888727","908877","928570","958285","983619","983578","987291","992969","997238","997374","993424","984904","974129","964628","958797","956059","962402","970047","977592","983353","987004","986950","984743","981738","978932","982229","985492","988124","989926","989616","987613","",
"Albania","ALB","Population ages 15-19, male (% of male population)","SP.POP.1519.MA.5Y","9.79902331529011","9.57516305982144","9.36331472072707","9.18566944869059","9.07403095098356","9.04548714271079","9.08114501350289","9.19450982373829","9.3655577670363","9.56513293899467","9.77440825062539","10.0039077764752","10.2295110229942","10.4462669511665","10.6504423502458","10.835515453279","10.9763370557479","11.1048828376837","11.2000459582098","11.2317073080456","11.187239115742","11.0796573699173","10.9027940634527","10.6884023224399","10.4824336162886","10.3095145710108","10.1650498798212","10.0496236180016","9.95386495012673","9.86428218208085","9.7765311605064","9.57330363229604","9.47157981104233","9.48274669801535","9.59852808873713","9.79601552149638","9.53810529576777","9.28891928364661","9.09502063926893","8.99448381035027","9.00061231242386","9.17178601402319","9.42381009775499","9.72777535774807","10.0265581214273","10.2752058279491","10.2782609036665","10.2159335702804","10.1318987250546","10.0646615721186","10.0266708237455","9.76798601522273","9.50028182667251","9.24007941904425","8.9663574109391","8.64366504569856","8.35955153509291","",
"Albania","ALB","Population ages 15-19, female (% of female population)","SP.POP.1519.FE.5Y","9.15773203278825","9.01965722417353","8.90225242856634","8.82328227712162","8.80818821446218","8.86994743638237","8.99152950388606","9.18572237399411","9.42786752819015","9.68335458964518","9.93032611289873","10.1802123911696","10.4085487495589","10.6162220497019","10.8077518608081","10.9815654348487","11.1130144999231","11.2339535979272","11.3222473464734","11.3455903741798","11.2904625331629","11.1683544980034","10.9747586968004","10.7429882244549","10.5198111837842","10.3311412410281","10.1700290854352","10.0397810361011","9.92959579765654","9.82297398394858","9.71417684117153","9.52631026152715","9.38603476378295","9.29881147384623","9.26628743887723","9.28376498033262","9.20704944107457","9.17330137991356","9.20024250287683","9.29962657600812","9.46845219864292","9.60337074572368","9.78319704144505","9.97752543941395","10.1460324793468","10.2645175915142","10.0335549556701","9.77345094992154","9.53231868876702","9.34431300037428","9.21875447914918","8.89040393325658","8.67577139446783","8.58708050586484","8.55151428891226","8.46377204078517","8.25460090302709","",
"Albania","ALB","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","10.5156862023397","10.5192451491071","10.6048258631387","10.751385135465","10.9326283469031","11.1287777891609","11.3353504569443","11.5638100828152","11.7979338451332","12.0134858273944","12.189721035663","12.3475151216836","12.4587634420188","12.5274302992304","12.5424734528043","12.4819410763119","12.3291702034338","12.1208892430254","11.8759642342327","11.6334451369144","11.4286522345761","11.2707975123338","11.1475677577138","11.0474817857251","10.9461042470135","10.8234572691575","10.6917884724325","10.5484761574899","10.4033017864415","10.2742400442008","10.1756655363413","10.1989697452688","10.3013770764832","10.4640066385451","10.675027418018","10.9284125254866","10.7774774644689","10.7283343817785","10.7637110166856","10.8377653210652","10.8968792350025","10.9232927034585","10.8918478295346","10.8104746822728","10.7026531139301","10.5832353200243","10.3506807663172","10.1433569620053","9.9612698472014","9.78690567813849","9.59241423483203","9.1001720889421","8.55759202934265","7.97440639704083","7.39573647882831","6.86782752104356","6.49261705815196","",
"Albania","ALB","Population ages 10-14, female (% of female population)","SP.POP.1014.FE.5Y","10.3169354300277","10.4228888869872","10.5986312256105","10.8227504975362","11.0660731493012","11.3050907146304","11.5360644202128","11.7713789515262","11.9990584003066","12.202399361427","12.367330624592","12.5130334348553","12.6118375459647","12.6672283006344","12.6686036712262","12.5939920262648","12.428051902906","12.2072881089781","11.9503180388565","11.6955973915696","11.4778255143843","11.3043190373681","11.1647914213799","11.0488934979581","10.9308016190318","10.7891393763412","10.6315684833173","10.4610075268016","10.2885760386005","10.136008949638","10.0204583290387","9.94910658407544","9.9381617747695","9.97478846010717","10.0468702370845","10.1454530470971","10.2220720562782","10.3521390742693","10.5154730736853","10.6749402922033","10.7914777778713","10.7411076418784","10.6352401232947","10.4839159135183","10.3067551538967","10.1163257276709","9.78099077320721","9.51093994572255","9.30533639459154","9.13484022878894","8.95311107197899","8.58542687519353","8.14608270889658","7.61510800308225","7.05145832440895","6.53484279996988","6.11872990847549","",
"Albania","ALB","Population ages 5-9, male (% of male population)","SP.POP.0509.MA.5Y","12.9503928229228","13.1670301739881","13.3874384470491","13.5930419386581","13.7654641646532","13.884130724311","14.0182777726807","14.1179431663359","14.165292389347","14.1430996129068","14.0406029025296","13.9281798318157","13.7075620110769","13.3984581727966","13.0558222522571","12.7476652391517","12.5079281434103","12.3338344262409","12.2170981169984","12.1217931113103","12.0006033515016","11.8733013913125","11.7310602253565","11.5741133984179","11.4123258382087","11.2609125831267","11.1446594826069","11.0379222617306","10.9449479385109","10.8729722602754","10.8266686976426","10.9859432159694","11.1933846445869","11.4295503265837","11.6486810049645","11.7879932044409","11.6531700702418","11.482888592482","11.2523049011651","10.9740589137988","10.6813021590669","10.4330885582745","10.1701355629","9.89181297925358","9.59857020428039","9.29334563033352","8.98633761381781","8.66560740479521","8.31870831870832","7.95210074357778","7.58630739564659","7.05095329111599","6.58038050685234","6.18890581227731","5.87574570899194","5.62686204109178","5.53109876879911","",
